product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,Total_rating_score,type,name
"Samsung Galaxy M13 5G (Aqua Green, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,5802.4959064,8082.2107064,28,4.1,18998,77891.79999999999,Electronics,Smartphones
boAt Bassheads 100 in Ear Wired Earphones with Mic(Furious Red),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",157.0930744,414.0791064,62,4.1,363713,1491223.2999999998,Electronics,In-Ear
"iQOO Z6 44W by vivo (Lumina Blue, 4GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,5802.4959064,8289.4575064,30,4.1,19252,78933.2,Electronics,Smartphones
"Fire-Boltt Gladiator 1.96"" Biggest Display Smart Watch with Bluetooth Calling, Voice Assistant &123 Sports Modes, 8 Unique UI Interactions, SpO2, 24/7 Heart Rate Tracking",Electronics|WearableTechnology|SmartWatches,1657.5599064,4144.5215064,60,4.4,73,321.20000000000005,Electronics,SmartWatches
"pTron Solero TB301 3A Type-C Data and Fast Charging Cable, Made in India, 480Mbps Data Sync, Strong and Durable 1.5-Meter Nylon Braided USB Cable for Type-C Devices for Charging Adapter (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,61.759546400000005,414.4936,85,3.9,24870,96993.0,Computers&Accessories,USBCables
"STRIFF PS2_01 Multi Angle Mobile/Tablet Tabletop Stand. Phone Holder for iPhone, Android, Samsung, OnePlus, Xiaomi. Portable, Foldable Cell Phone Stand. Perfect for Bed, Office, Home & Desktop (Black)",Electronics|Mobiles&Accessories|MobileAccessories|Stands,41.0348664,206.83230640000002,80,4.3,42641,183356.3,Electronics,Stands
"Samsung Galaxy Buds Live Bluetooth Truly Wireless in Ear Earbuds with Mic, Upto 21 Hours Playtime, Mystic Black","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1985.424344,6627.752664000001,70,4.0,4390,17560.0,Electronics,In-Ear
"OnePlus Nord 2T 5G (Jade Fog, 12GB RAM, 256GB Storage)",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,14092.3679064,14092.3679064,0,4.3,17415,74884.5,Electronics,Smartphones
Sounce Spiral Charger Cable Protector Data Cable Saver Charging Cord Protective Cable Cover Headphone MacBook Laptop Earphone Cell Phone Set of 3 (Cable Protector (12 Units)),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|CableConnectionProtectors,41.0348664,414.0791064,90,4.0,1396,5584.0,Computers&Accessories,CableConnectionProtectors
"PTron Boom Ultima 4D Dual Driver, in-Ear Gaming Wired Headphones with in-line Mic, Volume Control & Passive Noise Cancelling Boom 3 Earphones - (Dark Blue)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",123.93358640000001,787.5378400000001,84,3.6,18202,65527.200000000004,Electronics,In-Ear
"Samsung Galaxy M13 (Aqua Green, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,4559.0151064,6216.9895064,27,4.1,18998,77891.79999999999,Electronics,Smartphones
"OnePlus 10R 5G (Forest Green, 8GB RAM, 128GB Storage, 80W SuperVOOC)",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,14506.8615064,16164.835906400001,10,4.2,11029,46321.8,Electronics,Smartphones
"Samsung Galaxy M33 5G (Emerald Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,7045.976706400001,10361.9255064,32,4.1,22318,91503.79999999999,Electronics,Smartphones
"Ambrane Mobile Holding Stand, 180° Perfect View, Height Adjustment, Wide Compatibility, Multipurpose, Anti-Skid Design (Twistand, Black)",Electronics|Mobiles&Accessories|MobileAccessories|Stands,82.4842264,206.83230640000002,60,4.1,1786,7322.599999999999,Electronics,Stands
"Ambrane 10000mAh Slim Power Bank, 20W Fast Charging, Dual Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Anrdoid & Other Devices (Stylo 10K, Black)",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,414.0791064,662.7752664000001,38,4.0,7222,28888.0,Electronics,PowerBanks
"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio | Blue",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,538.4271864,662.7752664000001,19,4.0,128311,513244.0,Electronics,BasicMobiles
"PTron Tangent Lite Bluetooth 5.0 Earphones with Mic, Hi-Fi Stereo Sound Neckband, 8Hrs Playtime, Lightweight Snug-fit in-Ear Headphones, IPX4 Water Resistant, Fast Charge & Voice Assistant (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",248.2816664,746.08848,67,3.5,83996,293986.0,Electronics,In-Ear
"Samsung EVO Plus 64GB microSDXC UHS-I U1 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC64KA), Blue",Electronics|Accessories|MemoryCards|MicroSD,248.2816664,787.1233464000001,68,4.3,140036,602154.7999999999,Electronics,MicroSD
"Ambrane 20000mAh Power Bank with 20W Fast Charging, Triple Output, Power Delivery, Type C Input, Made in India, Multi-Layer Protection, Li-Polymer + Type C Cable (Stylo-20k, Black)",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,745.6739864,1035.8195064000001,28,4.1,18678,76579.79999999999,Electronics,PowerBanks
"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Transmission (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,73.212004568,206.83230640000002,65,4.1,15189,62274.899999999994,Computers&Accessories,USBCables
"Samsung Galaxy M13 (Midnight Blue, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,4559.0151064,6216.9895064,27,4.1,18998,77891.79999999999,Electronics,Smartphones
"boAt Xtend Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, Heart & SpO2 Monitoring, 14 Sports Modes, Sleep Monitor, 5 ATM & 7 Days Battery(Pitch Black)",Electronics|WearableTechnology|SmartWatches,1243.0663064,3311.803864,62,4.1,48449,198640.9,Electronics,SmartWatches
"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes, HR, SpO2, IP68(Deep Blue)",Electronics|WearableTechnology|SmartWatches,828.5727064,3311.803864,75,3.8,17831,67757.8,Electronics,SmartWatches
MI Usb Type-C Cable Smartphone (Black),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,94.9190344,123.93358640000001,23,4.3,30411,130767.29999999999,Computers&Accessories,USBCables
"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Micro USB Cable for Smartphones, Tablets, Laptops & Other Micro USB Devices, 480Mbps Data Sync, Quick Charge 3.0 (RCM15, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,82.4842264,123.93358640000001,33,4.0,43994,175976.0,Computers&Accessories,USBCables
MI Xiaomi 22.5W Fast USB Type C Charger Combo for Tablets - White,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,269.0063464,414.0791064,35,4.2,1315,5523.0,Electronics,WallChargers
"Samsung Galaxy M13 5G (Aqua Green, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,5802.4959064,8082.2107064,28,4.1,18998,77891.79999999999,Electronics,Smartphones
"Gizga Essentials Spiral Cable Protector Cord Saver for Mac Charger, iPhone Charger, Wire Protector, Lightweight Durable Flexible Wire Winder for Charging Cables, Data Cables, Earphones, Pack of 10",Electronics|Mobiles&Accessories|MobileAccessories|Décor,49.3247384,123.93358640000001,60,4.1,5999,24595.899999999998,Electronics,Décor
"Redmi Note 11 (Space Black, 4GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger Included",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,5388.002306400001,7460.4703064000005,28,4.1,50772,208165.19999999998,Electronics,Smartphones
Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Function for All Type-C Devices (Grey),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,63.832014400000006,140.5133304,55,4.3,13391,57581.299999999996,Computers&Accessories,USBCables
"Redmi Note 11 Pro + 5G (Phantom White, 8GB RAM, 128GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,8703.9511064,11190.9127064,22,3.9,25824,100713.59999999999,Electronics,Smartphones
"USB Charger, Oraimo Elite Dual Port 5V/2.4A Wall Charger, USB Wall Charger Adapter for iPhone 11/Xs/XS Max/XR/X/8/7/6/Plus, iPad Pro/Air 2/Mini 3/Mini 4, Samsung S4/S5, and More",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,103.2089064,269.0063464,62,4.0,14404,57616.0,Electronics,WallChargers
Goldmedal Curve Plus 202042 Plastic Spice 3-Pin 240V Universal Travel Adaptor (White),Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,41.0348664,70.87840560000001,42,4.5,11339,51025.5,Electronics,WallChargers
"WeCool C1 Car Mobile Holder with One Click Technology,360° Rotational, Strong Suction Cup,Compatible with 4 to 6 Inch Devices, Wildshield and Dashboard Mobile Holder for Car, and Use",Electronics|Mobiles&Accessories|MobileAccessories|AutomobileAccessories|Cradles,202.68737040000002,828.5727064,76,4.0,3626,14504.0,Electronics,Cradles
HP 32GB Class 10 MicroSD Memory Card (U1 TF Card 32GB),Electronics|Accessories|MemoryCards|MicroSD,152.9481384,663.18976,77,4.0,32625,130500.0,Electronics,MicroSD
"iQOO Z6 44W by vivo (Lumina Blue, 6GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,6424.2363064,8703.9511064,26,4.1,19252,78933.2,Electronics,Smartphones
"iQOO Z6 Lite 5G by vivo (Mystic Night, 6GB RAM, 128GB Storage) | World's First Snapdragon 4 Gen 1 | 120Hz Refresh Rate | 5000mAh Battery | Travel Adapter to be Purchased Separately",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,6424.2363064,7874.9639064,18,4.1,19252,78933.2,Electronics,Smartphones
"Redmi Note 11 Pro + 5G (Stealth Black, 8GB RAM, 256GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,9532.938306400001,12019.8999064,21,3.9,25824,100713.59999999999,Electronics,Smartphones
boAt Bassheads 242 in Ear Wired Earphones with Mic(Active Black),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",248.2816664,617.595464,60,4.1,161679,662883.8999999999,Electronics,In-Ear
Portronics MODESK POR-122 Universal Mobile Tabletop Holder (Black),Electronics|Mobiles&Accessories|MobileAccessories|Stands,55.5421424,289.7310264,81,4.1,16685,68408.5,Electronics,Stands
"realme narzo 50i (Mint Green, 2GB RAM+32GB Storage) Octa Core Processor | 6.5"" inch Large Display",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,3108.2875064,3315.5343064000003,6,4.0,30907,123628.0,Electronics,Smartphones
MI 10000mAh 3i Lithium Polymer Power Bank Dual Input(Micro-USB and Type C) and Output Ports 18W Fast Charging (Metallic Blue),Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,476.25314640000005,911.4714264,48,4.3,178912,769321.6,Electronics,PowerBanks
"Nokia 105 Plus Single SIM, Keypad Mobile Phone with Wireless FM Radio, Memory Card Slot and MP3 Player | Red",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,548.7895264,704.2246264,22,4.0,128311,513244.0,Electronics,BasicMobiles
"iQOO Z6 44W by vivo (Raven Black, 4GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,5802.4959064,8289.4575064,30,4.1,19252,78933.2,Electronics,Smartphones
boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,123.93358640000001,331.18038640000003,63,4.2,94364,396328.8,Computers&Accessories,USBCables
"Ambrane 10000mAh Slim Power Bank, 20W Fast Charging, Dual Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Anrdoid & Other Devices (Stylo 10K, Green)",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,414.0791064,662.7752664000001,38,4.0,7222,28888.0,Electronics,PowerBanks
"Samsung Galaxy M13 (Stardust Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,5388.002306400001,7460.4703064000005,28,4.1,18998,77891.79999999999,Electronics,Smartphones
"OPPO A74 5G (Fluid Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,6420.505864000001,8700.220664,26,4.2,32916,138247.2,Electronics,Smartphones
Spigen EZ Fit Tempered Glass Screen Protector Guard for iPhone 14/13/13 Pro - 2 Pack,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",414.0791064,1201.6169464,66,4.6,26603,122373.79999999999,Electronics,ScreenProtectors
"Noise ColorFit Pulse Smartwatch with 3.56 cm (1.4"") Full Touch HD Display, SpO2, Heart Rate, Sleep Monitors & 10-Day Battery - Jet Black",Electronics|WearableTechnology|SmartWatches,662.7752664000001,2072.0535064,68,4.0,67950,271800.0,Electronics,SmartWatches
"Nokia 105 Plus Single SIM, Keypad Mobile Phone with Wireless FM Radio, Memory Card Slot and MP3 Player | Charcoal",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,548.7895264,704.2246264,22,4.0,128311,513244.0,Electronics,BasicMobiles
"iQOO Z6 Pro 5G by vivo (Legion Sky, 8GB RAM, 128GB Storage) | Snapdragon 778G 5G | 66W FlashCharge | 1300 nits Peak Brightness | HDR10+",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,8703.9511064,12430.663064,30,4.3,9499,40845.7,Electronics,Smartphones
MI 33W SonicCharge 2.0 USB Charger for Cellular Phones - White,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,414.0791064,828.5727064,50,4.3,1777,7641.099999999999,Electronics,WallChargers
"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,5177.025064,6627.752664000001,22,4.2,58506,245725.2,Electronics,Smartphones
"iQOO vivo Z6 5G (Chromatic Blue, 8GB RAM, 128GB Storage) | Snapdragon 695-6nm Processor | 120Hz FHD+ Display | 5000mAh Battery",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,7460.4703064000005,9114.714264,18,4.0,21350,85400.0,Electronics,Smartphones
"Portronics Konnect CL 20W POR-1067 Type-C to 8 Pin USB 1.2M Cable with Power Delivery & 3A Quick Charge Support, Nylon Braided for All Type-C and 8 Pin Devices, Green",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,145.07276000000002,372.6297464,61,4.2,2263,9504.6,Computers&Accessories,USBCables
"Motorola a10 Dual Sim keypad Mobile with 1750 mAh Battery, Expandable Storage Upto 32GB, Wireless FM with Recording - Rose Gold",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,579.8765464,675.6245680000001,14,4.0,9378,37512.0,Electronics,BasicMobiles
Portronics Konnect L 1.2M POR-1401 Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function (White),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,65.9044824,165.3829464,60,4.1,4768,19548.8,Computers&Accessories,USBCables
"boAt Wave Lite Smartwatch with 1.69"" HD Display, Heart Rate & SpO2 Level Monitor, Multiple Watch Faces, Activity Tracker, Multiple Sports Modes & IP68 (Deep Blue)",Electronics|WearableTechnology|SmartWatches,621.3259064,2897.310264,79,3.9,21796,85004.4,Electronics,SmartWatches
"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes,HR,SpO2(Caribbean Green)",Electronics|WearableTechnology|SmartWatches,828.5727064,3311.803864,75,3.8,17833,67765.4,Electronics,SmartWatches
Spigen EZ Fit Tempered Glass Screen Protector for iPhone 14 Pro Max - 2 Pack (Sensor Protection),"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",414.0791064,1201.6169464,66,4.7,7779,36561.3,Electronics,ScreenProtectors
"KINGONE Upgraded Stylus Pen, iPad Pencil, Ultra High Precision & Sensitivity, Palm Rejection, Prevents False ON/Off Touch, Power Display, Tilt Sensitivity, Magnetic Adsorption for iPad 2018 and Later",Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,870.0220664000001,2486.5471064000003,65,4.3,17129,73654.7,Electronics,StylusPens
"Portronics CarPower Mini Car Charger with Dual Output, Fast Charging (Type C PD 18W + QC 3.0A) Compatible with All Smartphones(Black)",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|AutomobileChargers,139.6843432,289.7310264,52,4.2,4969,20869.8,Electronics,AutomobileChargers
"boAt Newly Launched Wave Electra with 1.81"" HD Display, Smart Calling with Ultra-Seamless BT Calling Chip,20 Built-In Watch Faces,100 + Sports Modes,Menu Personalization,In-Built Games(Charcoal Black)",Electronics|WearableTechnology|SmartWatches,1243.0663064,3311.803864,62,4.1,154,631.4,Electronics,SmartWatches
"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7"" Full Touch Color Display, Real Heart Rate Monitor, SpO2, Watch Faces, 5 Days Runtime, Fitness Trackers & IP68 Waterproof (Pink)",Electronics|WearableTechnology|SmartWatches,538.4271864,2486.5471064000003,78,3.3,4415,14569.5,Electronics,SmartWatches
MI Braided USB Type-C Cable for Charging Adapter (Red),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,144.6582664,165.3829464,13,4.4,18757,82530.8,Computers&Accessories,USBCables
"iQOO vivo Z6 5G (Dynamo Black, 6GB RAM, 128GB Storage) | Snapdragon 695-6nm Processor | 120Hz FHD+ Display | 5000mAh Battery",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,6838.7299064,8700.220664,21,4.0,21350,85400.0,Electronics,Smartphones
Samsung Ehs64 Ehs64Avfwecinu Hands-Free Wired In Ear Earphones With Mic With Remote Note (White),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",206.83230640000002,206.83230640000002,0,4.2,31539,132463.80000000002,Electronics,In-Ear
"Duracell USB Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,402.05879200000004,745.6739864,46,4.5,815,3667.5,Computers&Accessories,USBCables
